file,product_id,sku,option_id,group,name,hidden
Magnets.csv,62,magnets_14pt,93,Coating,No Coating,0
Magnets.csv,62,magnets_14pt,105,qty,25,0
Magnets.csv,62,magnets_14pt,165,qty,2000,0
Magnets.csv,62,magnets_14pt,166,qty,3000,0
Magnets.csv,62,magnets_14pt,167,qty,4000,0
Magnets.csv,62,magnets_14pt,193,Stock,14PT Magnet Printed 1 Side (4/0),0
Magnets.csv,62,magnets_14pt,194,size,2 x 3.5,0
Magnets.csv,62,magnets_14pt,195,size,4 x 3,0
Magnets.csv,62,magnets_14pt,196,size,4 x 7,0
Magnets.csv,62,magnets_14pt,197,size,4 x 8,0
Magnets.csv,62,magnets_14pt,198,size,4 x 11,0
Magnets.csv,62,magnets_14pt,199,size,5.5 x 8.5,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,4,size,3.5 x 2,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,5,qty,50,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,6,qty,75,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,7,qty,100,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,8,qty,200,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,9,qty,250,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,10,qty,300,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,11,qty,400,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,12,qty,500,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,14,qty,1000,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,29,Turnaround,5 - 7 Business Days,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,33,size,4 x 6,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,34,size,5 x 7,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,38,size,4 x 9,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,44,size,3 x 4,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,45,size,3.5 x 2.5,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,46,size,4 x 4,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,47,size,4.25 x 5.5,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,49,size,4.25 x 6,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,59,size,2.5 x 2.5,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,105,qty,25,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,196,size,4 x 7,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,197,size,4 x 8,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,198,size,4 x 11,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,199,size,5.5 x 8.5,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,227,size,3.5 x 8.5,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,250,size,3.5 x 3.5,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,299,qty,150,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,301,qty,350,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,302,qty,450,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,381,Stock,30mil Magnet Printed 1 Sided (4/0),0
Magnets.csv,14981,cut-to-shape-magnets-30mil,460,qty,600,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,461,qty,700,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,462,qty,800,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,463,qty,900,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,603,size,2 x 2,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,604,size,3 x 3,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,652,Shape,Oval,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,729,Shape,Square,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,730,Shape,Circle,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,731,Shape,Custom,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,732,Shape,Rectangle,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,846,Ink Color,CMYK,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,856,size,4.5 x 4.5,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,857,size,5 x 5,0
Magnets.csv,14981,cut-to-shape-magnets-30mil,858,size,6 x 8,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,4,size,3.5 x 2,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,5,qty,50,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,6,qty,75,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,7,qty,100,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,8,qty,200,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,9,qty,250,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,10,qty,300,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,11,qty,400,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,12,qty,500,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,14,qty,1000,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,29,Turnaround,5 - 7 Business Days,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,33,size,4 x 6,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,34,size,5 x 7,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,38,size,4 x 9,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,44,size,3 x 4,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,45,size,3.5 x 2.5,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,46,size,4 x 4,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,47,size,4.25 x 5.5,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,49,size,4.25 x 6,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,59,size,2.5 x 2.5,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,105,qty,25,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,196,size,4 x 7,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,197,size,4 x 8,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,198,size,4 x 11,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,199,size,5.5 x 8.5,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,227,size,3.5 x 8.5,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,250,size,3.5 x 3.5,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,299,qty,150,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,301,qty,350,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,302,qty,450,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,460,qty,600,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,461,qty,700,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,462,qty,800,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,463,qty,900,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,603,size,2 x 2,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,604,size,3 x 3,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,652,Shape,Oval,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,729,Shape,Square,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,730,Shape,Circle,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,731,Shape,Custom,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,732,Shape,Rectangle,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,846,Ink Color,CMYK,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,856,size,4.5 x 4.5,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,857,size,5 x 5,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,858,size,6 x 8,0
Magnets.csv,14985,cut-to-shape-magnets-20mil,859,Stock,20mil Magnet Printed 1 Sided (4/0),0
Booklets.csv,55,booklets_80lb_85x11,5,qty,50,0
Booklets.csv,55,booklets_80lb_85x11,6,qty,75,0
Booklets.csv,55,booklets_80lb_85x11,7,qty,100,0
Booklets.csv,55,booklets_80lb_85x11,8,qty,200,0
Booklets.csv,55,booklets_80lb_85x11,9,qty,250,0
Booklets.csv,55,booklets_80lb_85x11,12,qty,500,0
Booklets.csv,55,booklets_80lb_85x11,14,qty,1000,0
Booklets.csv,55,booklets_80lb_85x11,18,Turnaround,4 - 5 Business Days,0
Booklets.csv,55,booklets_80lb_85x11,22,qty,2500,0
Booklets.csv,55,booklets_80lb_85x11,23,qty,5000,0
Booklets.csv,55,booklets_80lb_85x11,25,qty,10000,0
Booklets.csv,55,booklets_80lb_85x11,60,qty,15000,0
Booklets.csv,55,booklets_80lb_85x11,61,qty,20000,0
Booklets.csv,55,booklets_80lb_85x11,62,qty,25000,0
Booklets.csv,55,booklets_80lb_85x11,105,qty,25,0
Booklets.csv,55,booklets_80lb_85x11,148,Stock,80lb Gloss Printed 2 Sides (4/4),0
Booklets.csv,55,booklets_80lb_85x11,150,size,8pg,0
Booklets.csv,55,booklets_80lb_85x11,151,size,12pg,0
Booklets.csv,55,booklets_80lb_85x11,152,size,16pg,0
Booklets.csv,55,booklets_80lb_85x11,153,size,20pg,0
Booklets.csv,55,booklets_80lb_85x11,154,size,24pg,0
Booklets.csv,55,booklets_80lb_85x11,155,size,28pg,0
Booklets.csv,55,booklets_80lb_85x11,156,size,32pg,0
Booklets.csv,55,booklets_80lb_85x11,157,size,36pg,0
Booklets.csv,55,booklets_80lb_85x11,158,size,40pg,0
Booklets.csv,55,booklets_80lb_85x11,159,size,44pg,0
Booklets.csv,55,booklets_80lb_85x11,160,size,48pg,0
Booklets.csv,55,booklets_80lb_85x11,161,size,52pg,0
Booklets.csv,55,booklets_80lb_85x11,162,size,56pg,0
Booklets.csv,55,booklets_80lb_85x11,163,size,60pg,0
Booklets.csv,55,booklets_80lb_85x11,164,size,64pg,0
Booklets.csv,55,booklets_80lb_85x11,165,qty,2000,0
Booklets.csv,55,booklets_80lb_85x11,166,qty,3000,0
Booklets.csv,55,booklets_80lb_85x11,167,qty,4000,0
Booklets.csv,55,booklets_80lb_85x11,168,qty,6000,0
Booklets.csv,55,booklets_80lb_85x11,169,qty,7000,0
Booklets.csv,55,booklets_80lb_85x11,170,qty,8000,0
Booklets.csv,55,booklets_80lb_85x11,171,qty,9000,0
Booklets.csv,55,booklets_80lb_85x11,172,Cover,Self Cover,0
Booklets.csv,55,booklets_80lb_85x11,173,Cover,14pt Cover,0
Booklets.csv,55,booklets_80lb_85x11,174,Binding,Long Edge / Portrait,0
Booklets.csv,55,booklets_80lb_85x11,175,Binding,Short Edge / Landscape,0
Booklets.csv,55,booklets_80lb_85x11,176,Dimensions,8.5 x 11,0
Booklets.csv,56,booklets_100lb_85x55,5,qty,50,0
Booklets.csv,56,booklets_100lb_85x55,6,qty,75,0
Booklets.csv,56,booklets_100lb_85x55,7,qty,100,0
Booklets.csv,56,booklets_100lb_85x55,8,qty,200,0
Booklets.csv,56,booklets_100lb_85x55,9,qty,250,0
Booklets.csv,56,booklets_100lb_85x55,12,qty,500,0
Booklets.csv,56,booklets_100lb_85x55,14,qty,1000,0
Booklets.csv,56,booklets_100lb_85x55,18,Turnaround,4 - 5 Business Days,0
Booklets.csv,56,booklets_100lb_85x55,22,qty,2500,0
Booklets.csv,56,booklets_100lb_85x55,23,qty,5000,0
Booklets.csv,56,booklets_100lb_85x55,25,qty,10000,0
Booklets.csv,56,booklets_100lb_85x55,60,qty,15000,0
Booklets.csv,56,booklets_100lb_85x55,61,qty,20000,0
Booklets.csv,56,booklets_100lb_85x55,62,qty,25000,0
Booklets.csv,56,booklets_100lb_85x55,105,qty,25,0
Booklets.csv,56,booklets_100lb_85x55,149,Dimensions,8.5 x 5.5,0
Booklets.csv,56,booklets_100lb_85x55,150,size,8pg,0
Booklets.csv,56,booklets_100lb_85x55,151,size,12pg,0
Booklets.csv,56,booklets_100lb_85x55,152,size,16pg,0
Booklets.csv,56,booklets_100lb_85x55,153,size,20pg,0
Booklets.csv,56,booklets_100lb_85x55,154,size,24pg,0
Booklets.csv,56,booklets_100lb_85x55,155,size,28pg,0
Booklets.csv,56,booklets_100lb_85x55,156,size,32pg,0
Booklets.csv,56,booklets_100lb_85x55,157,size,36pg,0
Booklets.csv,56,booklets_100lb_85x55,158,size,40pg,0
Booklets.csv,56,booklets_100lb_85x55,159,size,44pg,0
Booklets.csv,56,booklets_100lb_85x55,160,size,48pg,0
Booklets.csv,56,booklets_100lb_85x55,161,size,52pg,0
Booklets.csv,56,booklets_100lb_85x55,162,size,56pg,0
Booklets.csv,56,booklets_100lb_85x55,163,size,60pg,0
Booklets.csv,56,booklets_100lb_85x55,164,size,64pg,0
Booklets.csv,56,booklets_100lb_85x55,165,qty,2000,0
Booklets.csv,56,booklets_100lb_85x55,166,qty,3000,0
Booklets.csv,56,booklets_100lb_85x55,167,qty,4000,0
Booklets.csv,56,booklets_100lb_85x55,168,qty,6000,0
Booklets.csv,56,booklets_100lb_85x55,169,qty,7000,0
Booklets.csv,56,booklets_100lb_85x55,170,qty,8000,0
Booklets.csv,56,booklets_100lb_85x55,171,qty,9000,0
Booklets.csv,56,booklets_100lb_85x55,172,Cover,Self Cover,0
Booklets.csv,56,booklets_100lb_85x55,173,Cover,14pt Cover,0
Booklets.csv,56,booklets_100lb_85x55,174,Binding,Long Edge / Portrait,0
Booklets.csv,56,booklets_100lb_85x55,175,Binding,Short Edge / Landscape,0
Booklets.csv,56,booklets_100lb_85x55,177,Stock,100lb Gloss Printed 2 Sides (4/4),0
Booklets.csv,57,booklets_100lb_85x11,5,qty,50,0
Booklets.csv,57,booklets_100lb_85x11,6,qty,75,0
Booklets.csv,57,booklets_100lb_85x11,7,qty,100,0
Booklets.csv,57,booklets_100lb_85x11,8,qty,200,0
Booklets.csv,57,booklets_100lb_85x11,9,qty,250,0
Booklets.csv,57,booklets_100lb_85x11,12,qty,500,0
Booklets.csv,57,booklets_100lb_85x11,14,qty,1000,0
Booklets.csv,57,booklets_100lb_85x11,18,Turnaround,4 - 5 Business Days,0
Booklets.csv,57,booklets_100lb_85x11,22,qty,2500,0
Booklets.csv,57,booklets_100lb_85x11,23,qty,5000,0
Booklets.csv,57,booklets_100lb_85x11,25,qty,10000,0
Booklets.csv,57,booklets_100lb_85x11,60,qty,15000,0
Booklets.csv,57,booklets_100lb_85x11,61,qty,20000,0
Booklets.csv,57,booklets_100lb_85x11,62,qty,25000,0
Booklets.csv,57,booklets_100lb_85x11,105,qty,25,0
Booklets.csv,57,booklets_100lb_85x11,150,size,8pg,0
Booklets.csv,57,booklets_100lb_85x11,151,size,12pg,0
Booklets.csv,57,booklets_100lb_85x11,152,size,16pg,0
Booklets.csv,57,booklets_100lb_85x11,153,size,20pg,0
Booklets.csv,57,booklets_100lb_85x11,154,size,24pg,0
Booklets.csv,57,booklets_100lb_85x11,155,size,28pg,0
Booklets.csv,57,booklets_100lb_85x11,156,size,32pg,0
Booklets.csv,57,booklets_100lb_85x11,157,size,36pg,0
Booklets.csv,57,booklets_100lb_85x11,158,size,40pg,0
Booklets.csv,57,booklets_100lb_85x11,159,size,44pg,0
Booklets.csv,57,booklets_100lb_85x11,160,size,48pg,0
Booklets.csv,57,booklets_100lb_85x11,161,size,52pg,0
Booklets.csv,57,booklets_100lb_85x11,162,size,56pg,0
Booklets.csv,57,booklets_100lb_85x11,163,size,60pg,0
Booklets.csv,57,booklets_100lb_85x11,164,size,64pg,0
Booklets.csv,57,booklets_100lb_85x11,165,qty,2000,0
Booklets.csv,57,booklets_100lb_85x11,166,qty,3000,0
Booklets.csv,57,booklets_100lb_85x11,167,qty,4000,0
Booklets.csv,57,booklets_100lb_85x11,168,qty,6000,0
Booklets.csv,57,booklets_100lb_85x11,169,qty,7000,0
Booklets.csv,57,booklets_100lb_85x11,170,qty,8000,0
Booklets.csv,57,booklets_100lb_85x11,171,qty,9000,0
Booklets.csv,57,booklets_100lb_85x11,172,Cover,Self Cover,0
Booklets.csv,57,booklets_100lb_85x11,173,Cover,14pt Cover,0
Booklets.csv,57,booklets_100lb_85x11,174,Binding,Long Edge / Portrait,0
Booklets.csv,57,booklets_100lb_85x11,175,Binding,Short Edge / Landscape,0
Booklets.csv,57,booklets_100lb_85x11,176,Dimensions,8.5 x 11,0
Booklets.csv,57,booklets_100lb_85x11,177,Stock,100lb Gloss Printed 2 Sides (4/4),0
Booklets.csv,14678,booklets_offset_60lb_85x11,5,qty,50,0
Booklets.csv,14678,booklets_offset_60lb_85x11,6,qty,75,0
Booklets.csv,14678,booklets_offset_60lb_85x11,7,qty,100,0
Booklets.csv,14678,booklets_offset_60lb_85x11,8,qty,200,0
Booklets.csv,14678,booklets_offset_60lb_85x11,9,qty,250,0
Booklets.csv,14678,booklets_offset_60lb_85x11,12,qty,500,0
Booklets.csv,14678,booklets_offset_60lb_85x11,14,qty,1000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,22,qty,2500,0
Booklets.csv,14678,booklets_offset_60lb_85x11,23,qty,5000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,25,qty,10000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,60,qty,15000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,61,qty,20000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,62,qty,25000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,105,qty,25,0
Booklets.csv,14678,booklets_offset_60lb_85x11,140,Turnaround,2 - 3 Business Days,0
Booklets.csv,14678,booklets_offset_60lb_85x11,150,size,8pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,151,size,12pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,152,size,16pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,153,size,20pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,154,size,24pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,155,size,28pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,156,size,32pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,157,size,36pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,158,size,40pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,159,size,44pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,160,size,48pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,161,size,52pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,162,size,56pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,163,size,60pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,164,size,64pg,0
Booklets.csv,14678,booklets_offset_60lb_85x11,165,qty,2000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,166,qty,3000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,167,qty,4000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,168,qty,6000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,169,qty,7000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,170,qty,8000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,171,qty,9000,0
Booklets.csv,14678,booklets_offset_60lb_85x11,172,Cover,Self Cover,0
Booklets.csv,14678,booklets_offset_60lb_85x11,173,Cover,14pt Cover,0
Booklets.csv,14678,booklets_offset_60lb_85x11,174,Binding,Long Edge / Portrait,0
Booklets.csv,14678,booklets_offset_60lb_85x11,175,Binding,Short Edge / Landscape,0
Booklets.csv,14678,booklets_offset_60lb_85x11,176,Dimensions,8.5 x 11,0
Booklets.csv,14678,booklets_offset_60lb_85x11,738,Stock,60lb Offset Text Printed 2 Sides (4/4),0
Booklets.csv,14678,booklets_offset_60lb_85x11,739,Stock,60lb Offset Text Printed 2 Sides (1/1),0
Booklets.csv,14678,booklets_offset_60lb_85x11,1064,Turnaround,4 - 6 Business Days,0
Booklets.csv,14679,booklets_offset_60lb_85x55,5,qty,50,0
Booklets.csv,14679,booklets_offset_60lb_85x55,6,qty,75,0
Booklets.csv,14679,booklets_offset_60lb_85x55,7,qty,100,0
Booklets.csv,14679,booklets_offset_60lb_85x55,8,qty,200,0
Booklets.csv,14679,booklets_offset_60lb_85x55,9,qty,250,0
Booklets.csv,14679,booklets_offset_60lb_85x55,12,qty,500,0
Booklets.csv,14679,booklets_offset_60lb_85x55,14,qty,1000,0
Booklets.csv,14679,booklets_offset_60lb_85x55,22,qty,2500,0
Booklets.csv,14679,booklets_offset_60lb_85x55,23,qty,5000,0
Booklets.csv,14679,booklets_offset_60lb_85x55,25,qty,10000,0
Booklets.csv,14679,booklets_offset_60lb_85x55,105,qty,25,0
Booklets.csv,14679,booklets_offset_60lb_85x55,140,Turnaround,2 - 3 Business Days,0
Booklets.csv,14679,booklets_offset_60lb_85x55,149,Dimensions,8.5 x 5.5,0
Booklets.csv,14679,booklets_offset_60lb_85x55,150,size,8pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,151,size,12pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,152,size,16pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,153,size,20pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,154,size,24pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,155,size,28pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,156,size,32pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,157,size,36pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,158,size,40pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,159,size,44pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,160,size,48pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,161,size,52pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,162,size,56pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,163,size,60pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,164,size,64pg,0
Booklets.csv,14679,booklets_offset_60lb_85x55,165,qty,2000,0
Booklets.csv,14679,booklets_offset_60lb_85x55,166,qty,3000,0
Booklets.csv,14679,booklets_offset_60lb_85x55,167,qty,4000,0
Booklets.csv,14679,booklets_offset_60lb_85x55,168,qty,6000,0
Booklets.csv,14679,booklets_offset_60lb_85x55,169,qty,7000,0
Booklets.csv,14679,booklets_offset_60lb_85x55,170,qty,8000,0
Booklets.csv,14679,booklets_offset_60lb_85x55,171,qty,9000,0
Booklets.csv,14679,booklets_offset_60lb_85x55,172,Cover,Self Cover,0
Booklets.csv,14679,booklets_offset_60lb_85x55,173,Cover,14pt Cover,0
Booklets.csv,14679,booklets_offset_60lb_85x55,174,Binding,Long Edge / Portrait,0
Booklets.csv,14679,booklets_offset_60lb_85x55,175,Binding,Short Edge / Landscape,0
Booklets.csv,14679,booklets_offset_60lb_85x55,738,Stock,60lb Offset Text Printed 2 Sides (4/4),0
Booklets.csv,14679,booklets_offset_60lb_85x55,739,Stock,60lb Offset Text Printed 2 Sides (1/1),0
Booklets.csv,14679,booklets_offset_60lb_85x55,1064,Turnaround,4 - 6 Business Days,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,5,qty,50,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,6,qty,75,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,7,qty,100,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,8,qty,200,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,9,qty,250,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,12,qty,500,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,14,qty,1000,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,18,Turnaround,4 - 5 Business Days,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,22,qty,2500,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,23,qty,5000,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,25,qty,10000,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,105,qty,25,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,149,Dimensions,8.5 x 5.5,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,150,size,8pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,151,size,12pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,152,size,16pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,153,size,20pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,154,size,24pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,155,size,28pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,156,size,32pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,157,size,36pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,158,size,40pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,159,size,44pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,160,size,48pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,161,size,52pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,162,size,56pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,163,size,60pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,164,size,64pg,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,165,qty,2000,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,166,qty,3000,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,167,qty,4000,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,168,qty,6000,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,169,qty,7000,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,170,qty,8000,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,171,qty,9000,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,172,Cover,Self Cover,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,173,Cover,14pt Cover,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,174,Binding,Long Edge / Portrait,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,175,Binding,Short Edge / Landscape,0
Booklets.csv,14979,booklets_80lb_silk_text_85x55,872,Stock,80lb Silk Text Printed 2 Sides (4/4),0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,5,qty,50,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,6,qty,75,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,7,qty,100,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,8,qty,200,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,9,qty,250,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,12,qty,500,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,14,qty,1000,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,18,Turnaround,4 - 5 Business Days,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,22,qty,2500,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,23,qty,5000,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,25,qty,10000,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,105,qty,25,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,150,size,8pg,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,151,size,12pg,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,152,size,16pg,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,153,size,20pg,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,154,size,24pg,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,155,size,28pg,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,156,size,32pg,0
Booklets.csv,14980,booklets_80lb_silk_text_85x11,157,size,36pg,0
